,time_ns,anisotropy
239,3.824,0.259801662425371
240,3.84,0.260509184223571
241,3.8560000000000003,0.26381615896171695
242,3.872,0.26163085383880397
243,3.888,0.25672498264107896
244,3.904,0.25631841961011803
245,3.92,0.25724898824089104
246,3.9360000000000004,0.26135508656027
247,3.952,0.261512703436918
248,3.968,0.258898906461258
249,3.984,0.25940146220561
250,4.0,0.25336270158017604
251,4.016,0.261051593711427
252,4.032,0.261245694311684
253,4.048,0.264048273766427
254,4.064,0.25572513665081303
255,4.08,0.259349774894443
256,4.096,0.255346614168277
257,4.112,0.253098333522364
258,4.128,0.252612230497316
259,4.144,0.250336380987145
260,4.16,0.25879123719636304
261,4.176,0.25124048859818804
262,4.192,0.25013916469598896
263,4.208,0.25912307203053003
264,4.224,0.254611721439952
265,4.24,0.24989059080962803
266,4.256,0.258751865352154
267,4.272,0.25177548426002105
268,4.288,0.257356046740814
269,4.303999999999999,0.25115127583587
270,4.32,0.24712528866149
271,4.336,0.242849315757329
272,4.352,0.251303547372204
273,4.368,0.251218213962094
274,4.3839999999999995,0.252240540382789
275,4.4,0.25395035183528897
276,4.416,0.249927721680284
277,4.4319999999999995,0.24759153770433603
278,4.448,0.244096211579233
279,4.4639999999999995,0.251970192285489
280,4.48,0.24865179921699
281,4.496,0.243653119690313
282,4.512,0.234709343448083
283,4.5280000000000005,0.238741382168088
284,4.544,0.242475827318535
285,4.56,0.24707455927433397
286,4.5760000000000005,0.24244738125737897
287,4.592,0.244366128690837
288,4.6080000000000005,0.241256782106029
289,4.624,0.24535549657773398
290,4.64,0.246542203523534
291,4.656000000000001,0.24255806499161198
292,4.672,0.23691658609475302
293,4.688,0.23809529476022798
294,4.704,0.24478707642762898
295,4.72,0.24427561095161396
296,4.736000000000001,0.245356432417184
297,4.752,0.2430789419309
298,4.768,0.23951547280868898
299,4.784,0.24584412288633603
300,4.8,0.23660386137462103
301,4.816,0.24129082522290804
302,4.832,0.23707471049541398
303,4.848,0.23901304574356697
304,4.864,0.242481831726822
305,4.88,0.232585127422148
306,4.896,0.224958030218243
307,4.912,0.23391231335342802
308,4.928,0.23949837694294002
309,4.944,0.2393577136352
310,4.96,0.23662586798097301
311,4.976,0.23675106815250002
312,4.992,0.23662418737328
313,5.008,0.24235182604295197
314,5.024,0.23363211855567
315,5.04,0.23165724099293103
316,5.056,0.235170885063334
317,5.072,0.238690102185919
318,5.088,0.23414340968795702
319,5.104,0.234738550022201
320,5.12,0.23597474333477603
321,5.136,0.24032018875683803
322,5.152,0.234031438073112
323,5.167999999999999,0.241091619366364
324,5.184,0.245887747981258
325,5.2,0.23665942566263798
326,5.216,0.234678682878193
327,5.232,0.229517072166314
328,5.247999999999999,0.221222886085339
329,5.263999999999999,0.232850078194345
330,5.28,0.23367156251806098
331,5.296,0.23273034108394197
332,5.312,0.232298340227555
333,5.327999999999999,0.23261635161714103
334,5.343999999999999,0.23359000081338302
335,5.36,0.23178780779083397
336,5.376,0.22528807653513502
337,5.392,0.228403232012313
338,5.4079999999999995,0.235562616243026
339,5.4239999999999995,0.23545938424290802
340,5.44,0.227199714438693
341,5.456,0.232331018695871
342,5.472,0.22482858861108
343,5.4879999999999995,0.23045784366275002
344,5.504,0.235982673613962
345,5.52,0.22564385665938602
346,5.5360000000000005,0.22784684188820803
347,5.5520000000000005,0.220835221376054
348,5.568,0.217628854350076
349,5.584,0.226870842960018
350,5.6,0.22482264900728402
351,5.6160000000000005,0.233216377363233
352,5.632000000000001,0.23089265389417302
353,5.648,0.22460586087860998
354,5.664,0.22031359874506398
355,5.68,0.21040552852796104
356,5.696000000000001,0.22849831193056602
357,5.712000000000001,0.22183904474891503
358,5.728,0.222619219727793
359,5.744,0.225325343821767
360,5.76,0.21818764200570498
361,5.776,0.213694666082282
362,5.792000000000001,0.222168343281345
363,5.808,0.225596330604754
364,5.824,0.218129252683434
365,5.84,0.22027396960871695
366,5.856,0.217122132223013
367,5.872000000000001,0.21764419955237502
368,5.888,0.21461519786355898
369,5.904,0.22068208176689103
370,5.92,0.223324658425504
371,5.936,0.222711805497161
372,5.952000000000001,0.229367051518276
373,5.968,0.220578163482946
374,5.984,0.213470833079222
375,6.0,0.212899691546543
376,6.016,0.213755674878437
377,6.032,0.222665764414742
378,6.047999999999999,0.21388068424128498
379,6.064,0.213856168996113
380,6.08,0.22168635112855603
381,6.096,0.21277953126049304
382,6.112,0.21825230574326102
383,6.127999999999999,0.216607615211008
384,6.144,0.21882341079800402
385,6.16,0.22669918547673198
386,6.176,0.22170793655979
387,6.192,0.208298847680397
388,6.207999999999999,0.222861638847238
389,6.224,0.21237586579253398
390,6.24,0.205714249745068
391,6.256,0.217516054959847
392,6.272,0.215948773972733
393,6.287999999999999,0.21812585735361398
394,6.303999999999999,0.22101957814611498
395,6.32,0.21692641907010998
396,6.336,0.21677184684395198
397,6.352,0.200640903638722
398,6.367999999999999,0.215694472255657
399,6.3839999999999995,0.217741755669023
400,6.4,0.22564292615779602
401,6.416,0.21416300479636102
402,6.432,0.21115486774426398
403,6.4479999999999995,0.21082395458043804
404,6.4639999999999995,0.20503279444049696
405,6.48,0.216567859890483
406,6.496,0.20644095788604502
407,6.5120000000000005,0.19878749423967101
408,6.528,0.21698005485555605
409,6.544,0.21854756222298
410,6.56,0.21177607800285803
411,6.5760000000000005,0.209784434889085
412,6.5920000000000005,0.219527862534126
413,6.608,0.22127075052607
414,6.624,0.21058747204012604
415,6.64,0.21271086173422002
416,6.656000000000001,0.196100149212944
417,6.672000000000001,0.203077792242883
418,6.688,0.21201073724951602
419,6.704,0.21069683917067497
420,6.72,0.22226969663848
421,6.736000000000001,0.21626065758251
422,6.752000000000001,0.20535903892242802
423,6.768,0.20815499847141603
424,6.784,0.209351334062442
425,6.8,0.21477211469023702
426,6.816,0.201692989374066
427,6.832000000000001,0.21936564478800502
428,6.848,0.206512447559805
429,6.864,0.21440255440543302
430,6.88,0.212692253289957
431,6.896,0.20819578338333897
432,6.912000000000001,0.20863969843682897
433,6.928,0.21645729255183802
434,6.944,0.20331190726227696
435,6.96,0.197325094516037
436,6.976,0.20274862515142103
437,6.992000000000001,0.203645984541815
438,7.007999999999999,0.20843908629441601
439,7.024,0.208747817894649
440,7.04,0.20504834137406402
441,7.056,0.21130100580587197
442,7.072,0.21605548360711604
443,7.087999999999999,0.199152724306221
444,7.104,0.19681491914272603
445,7.12,0.19450298813407702
446,7.136,0.20609434515089398
447,7.152,0.21793617407708998
448,7.167999999999999,0.212490146273101
449,7.184,0.20928448110493
450,7.2,0.208471625224441
451,7.216,0.19836153517425698
452,7.232,0.18965922164714002
453,7.247999999999999,0.1997175030644
454,7.263999999999999,0.20116877517132503
455,7.28,0.21104441050610104
456,7.296,0.20775232914477
457,7.312,0.21269392635845497
458,7.327999999999999,0.20195773263433803
459,7.343999999999999,0.195597394570437
460,7.36,0.2104489129816
461,7.376,0.21588275521446698
462,7.392,0.200721287161659
463,7.4079999999999995,0.198040533803365
464,7.4239999999999995,0.208352940046672
465,7.44,0.195820507176625
466,7.456,0.20406003840576897
467,7.472,0.197270184646742
468,7.4879999999999995,0.20018395637605998
469,7.504,0.205700819958188
470,7.52,0.206221520505236
471,7.5360000000000005,0.19782968252047303
472,7.5520000000000005,0.20228197654896396
473,7.568,0.20807453416149102
474,7.584,0.205696594427245
475,7.6,0.193523896961457
476,7.6160000000000005,0.208363731468608
477,7.632000000000001,0.20358543611814897
478,7.648,0.19403999532715302
479,7.664,0.202716095210413
480,7.68,0.188272836059035
481,7.696000000000001,0.19471840474265698
482,7.712000000000001,0.20484474069257103
483,7.728,0.20498792893771
484,7.744,0.190827891069837
485,7.76,0.194577119158554
486,7.776,0.197630675818374
487,7.792000000000001,0.196104343190929
488,7.808,0.19219269291839897
489,7.824,0.20523547336815198
490,7.84,0.20319573304647898
491,7.856,0.18239655872576602
492,7.872000000000001,0.20022611130291
493,7.888,0.20247628784006302
494,7.904,0.18816539887472303
495,7.92,0.18445766221277804
496,7.936,0.196583906161805
497,7.952000000000001,0.20503674669279798
498,7.968,0.209705372616985
499,7.984,0.204360909438288
500,8.0,0.20504063125662497
501,8.016,0.206817998548504
502,8.032,0.203938109525834
503,8.048,0.21626377923887197
504,8.064,0.205521852172837
505,8.08,0.201292225869448
506,8.096,0.18994028767071802
507,8.112,0.199315218786356
508,8.128,0.20904241164768103
509,8.144,0.200338051975491
510,8.16,0.191696113074205
511,8.176,0.195152335004302
512,8.192,0.199392041985477
513,8.208,0.18787622313000302
514,8.224,0.17574990344590802
515,8.24,0.18161573673141201
516,8.256,0.187663034469522
517,8.272,0.186396216166086
518,8.288,0.190402908048874
519,8.304,0.193437838554909
520,8.32,0.18502692737328696
521,8.336,0.185133689356765
522,8.352,0.18510489064592303
523,8.368,0.19492192242150602
524,8.384,0.182744378155117
525,8.4,0.18401868595818802
526,8.416,0.20302702299193803
527,8.432,0.18567194949104504
528,8.448,0.18959736324692997
529,8.464,0.187443662377016
530,8.48,0.19149905988262803
531,8.496,0.184915199435643
532,8.512,0.202642550999582
533,8.527999999999999,0.198361573004691
534,8.544,0.187768108836868
535,8.56,0.19222415398026999
536,8.576,0.199988200415936
537,8.592,0.188027766926105
538,8.607999999999999,0.180708535113583
539,8.624,0.19116316931982602
540,8.64,0.18316905541023001
541,8.656,0.18385525751343698
542,8.672,0.187229266855915
543,8.687999999999999,0.17967001589727
544,8.704,0.17547276174857798
545,8.72,0.20004490116641
546,8.736,0.19826051653602303
547,8.752,0.187399616600176
548,8.767999999999999,0.18961581554119897
549,8.783999999999999,0.18835550926713102
550,8.8,0.19531009447874698
551,8.816,0.200907534711844
552,8.832,0.18207461076850698
553,8.847999999999999,0.19570369486580103
554,8.863999999999999,0.18621268982370398
555,8.88,0.188443998835667
556,8.896,0.161033383366384
557,8.912,0.17647605053721802
558,8.927999999999999,0.20197338253899
559,8.943999999999999,0.19881950051507605
560,8.96,0.201810782965057
561,8.976,0.190507936872837
562,8.992,0.17844149251205702
563,9.008,0.183566413410656
564,9.024,0.192088373675627
565,9.04,0.17321857154680098
566,9.056000000000001,0.178481461873651
567,9.072000000000001,0.19835234474017802
568,9.088,0.20016702615341198
569,9.104,0.19047619047619
570,9.12,0.18438270290009498
571,9.136000000000001,0.19333000783866602
572,9.152000000000001,0.169770338325281
573,9.168,0.17508313831752698
574,9.184,0.187883139117468
575,9.2,0.163616591579928
576,9.216000000000001,0.175852790556376
577,9.232000000000001,0.18452593749412
578,9.248,0.16803422623798697
579,9.264,0.165064796191155
580,9.28,0.172503721122215
581,9.296,0.178679646702341
582,9.312000000000001,0.18110647181628398
583,9.328,0.172455441874732
584,9.344,0.17444688909392403
585,9.36,0.202470195832371
586,9.376,0.202520311722765
587,9.392000000000001,0.20322010602788101
588,9.408,0.18513546008336002
589,9.424,0.17322993252089802
590,9.44,0.19193632047241
591,9.456,0.18523189975459603
592,9.472000000000001,0.19108431286203
593,9.488,0.180789206861589
594,9.504,0.18653257180697003
595,9.52,0.18509891179640503
596,9.536,0.170455259684482
597,9.552,0.19223956831569
598,9.568,0.18822549766203797
599,9.584,0.20555189771254997
600,9.6,0.180047939248668
601,9.616,0.1915959572558
602,9.632,0.19561532792925498
603,9.648,0.193991961074677
604,9.664,0.170674127830724
605,9.68,0.177560230002184
606,9.696,0.18972361124408105
607,9.712,0.182464454976303
608,9.728,0.18172030147146803
609,9.744,0.18736633693294802
610,9.76,0.17557217243884699
611,9.776,0.176389684813754
612,9.792,0.17266678818811498
613,9.808,0.18561591430757501
614,9.824,0.193509578068242
615,9.84,0.177206246025578
616,9.856,0.162123408546577
617,9.872,0.177957279310633
618,9.888,0.166540372819438
619,9.904,0.194596155234223
620,9.92,0.18293515358361698
621,9.936,0.18530158346428197
622,9.952,0.18294732527157198
623,9.968,0.197569531445753
624,9.984,0.162454378088563
625,10.0,0.18621736392553304
626,10.016,0.19323427283350098
627,10.032,0.17760646909313602
628,10.048,0.197346993887121
629,10.064,0.165791697610694
630,10.08,0.15972680647945903
631,10.096,0.17599494630448498
632,10.112,0.17104007633587803
633,10.128,0.19037002870028696
634,10.144,0.16835690968444
635,10.16,0.16553953169737698
636,10.176,0.149334350359655
637,10.192,0.165576691801926
638,10.208,0.174037888822709
639,10.224,0.17001902690948598
640,10.24,0.17399497487437196
641,10.255999999999998,0.182528952377564
642,10.272,0.188046464029875
643,10.288,0.18697369741535802
644,10.304,0.16830726770929097
645,10.32,0.16574248641454997
646,10.335999999999999,0.180281146282489
647,10.352,0.16672989737655802
648,10.368,0.17431832122079502
649,10.384,0.19808107187464602
650,10.4,0.189253026276941
651,10.415999999999999,0.187140717839718
652,10.432,0.17736103745842002
653,10.448,0.16876909431359
654,10.464,0.178467093067269
655,10.48,0.15630190619315001
656,10.495999999999999,0.16927098984314
657,10.512,0.187122329198831
658,10.527999999999999,0.156595486899894
659,10.544,0.181424978015911
660,10.56,0.167255848267806
661,10.575999999999999,0.20232879178920898
662,10.592,0.19449120122417698
663,10.607999999999999,0.171609768410425
664,10.624,0.155381099496381
665,10.64,0.162483812622409
666,10.655999999999999,0.18379123521302898
667,10.672,0.17515819962011098
668,10.687999999999999,0.163059841926985
669,10.704,0.191733147721798
670,10.72,0.19773490842093802
671,10.735999999999999,0.181684167797207
672,10.752,0.15332325450512602
673,10.767999999999999,0.177759350587003
674,10.784,0.162509656770776
675,10.8,0.16580879441610097
676,10.815999999999999,0.16939650805443898
677,10.832,0.16510516570389497
678,10.847999999999999,0.173383535023408
679,10.864,0.188069321582426
680,10.88,0.172425551261651
681,10.895999999999999,0.18785077583360899
682,10.912,0.183010295048024
683,10.927999999999999,0.16528935239070802
684,10.944,0.185371901793127
685,10.96,0.167860798362335
686,10.975999999999999,0.16566456815448902
687,10.992,0.14916041871272198
688,11.008,0.16830604932199802
689,11.024000000000001,0.17062946916059
690,11.04,0.15731360687996399
691,11.056,0.168034964021828
692,11.072000000000001,0.152591838255383
693,11.088,0.146333888240118
694,11.104000000000001,0.16208505271407
695,11.12,0.16597340352881199
696,11.136,0.159467174119885
697,11.152000000000001,0.17147108052817597
698,11.168,0.15199399956776502
699,11.184000000000001,0.188804731660447
700,11.2,0.17943311958881303
701,11.216,0.174985174935758
702,11.232000000000001,0.158508963875772
703,11.248,0.15201754048544197
704,11.264000000000001,0.16907976382986703
705,11.28,0.17237003998769498
706,11.296,0.17659332321699697
707,11.312000000000001,0.15927284198903602
708,11.328,0.178770044813993
709,11.344000000000001,0.149645857354639
710,11.36,0.184532771922342
711,11.376,0.17738259949540197
712,11.392000000000001,0.1717079638684
713,11.408,0.17767106842737102
714,11.424000000000001,0.168988382135792
715,11.44,0.17509294727354596
716,11.456,0.17309009934909197
717,11.472000000000001,0.192476462318407
718,11.488,0.18003089048313398
719,11.504000000000001,0.17085640040673497
720,11.52,0.161873459326211
721,11.536,0.186593547309523
722,11.552,0.17186572673450698
723,11.568,0.17200088698351598
724,11.584000000000001,0.16074325320749303
725,11.6,0.15892911293699802
726,11.616,0.166556481114194
727,11.632,0.17501737049332
728,11.648,0.18289269524476104
729,11.664000000000001,0.15528741662295
730,11.68,0.13979220078262
731,11.696,0.16084238337352402
732,11.712,0.17547421274485503
733,11.728,0.16688626745826302
734,11.744000000000002,0.17362547159386701
735,11.76,0.14371982575602998
736,11.776,0.159914810870871
737,11.792,0.159299021155668
738,11.808,0.14474101815412
739,11.824000000000002,0.167225802424828
740,11.84,0.16257771668770998
741,11.856,0.19677147406875398
742,11.872,0.17365180008963
743,11.888,0.18394422836047303
744,11.904000000000002,0.15934275888422197
745,11.92,0.14055658266030802
746,11.936,0.13962208540738902
747,11.952,0.13519086656943
748,11.968,0.17249796582587498
749,11.984000000000002,0.16563875183357699
750,12.0,0.147000859063117
751,12.015999999999998,0.175802004169746
752,12.032,0.168421961325968
753,12.048,0.18388713442262697
754,12.064,0.17933130699088198
755,12.08,0.171844487839517
756,12.095999999999998,0.129874057207915
757,12.112,0.162107043374453
758,12.128,0.141363731876443
759,12.144,0.15358931552587698
760,12.16,0.14876957494406798
761,12.175999999999998,0.17803405712226503
762,12.192,0.155852679743463
763,12.208,0.14710208337212302
764,12.224,0.172488758407964
765,12.24,0.185389160405575
766,12.255999999999998,0.17062433785116699
767,12.272,0.177844462923461
768,12.288,0.147753107002121
769,12.304,0.172740946430635
770,12.32,0.17703312822662198
771,12.335999999999999,0.149846048580227
772,12.352,0.160326386591687
773,12.368,0.165610637211323
774,12.384,0.16081277213352801
775,12.4,0.16799162758870198
776,12.415999999999999,0.18130863412307396
777,12.432,0.163793103448276
778,12.448,0.16119510872838902
779,12.464,0.15692158760890898
780,12.48,0.152521896707939
781,12.495999999999999,0.173763199551167
782,12.512,0.19279419699058603
783,12.527999999999999,0.169648429373831
784,12.544,0.16931414688843202
785,12.56,0.14949914949915
786,12.575999999999999,0.161724893644447
787,12.592,0.166595325742661
788,12.607999999999999,0.151992301077032
789,12.624,0.16747991113141
790,12.64,0.168527518717982
791,12.655999999999999,0.154489875558255
792,12.672,0.164654343412757
793,12.687999999999999,0.160818193932393
794,12.704,0.163811896605419
795,12.72,0.167198468410976
796,12.735999999999999,0.16640460038635901
797,12.752,0.16573348264277898
798,12.767999999999999,0.0999789960092412
799,12.784,0.16792320598042
800,12.8,0.130293159609119
801,12.815999999999999,0.16430721212796698
802,12.832,0.159859976662775
803,12.847999999999999,0.1402811302002
804,12.864,0.150197628458499
805,12.88,0.177107061503412
806,12.895999999999999,0.184458968772696
807,12.912,0.17310405854638503
808,12.927999999999999,0.15040679674562699
809,12.944,0.19302701454629298
810,12.96,0.16492521543121696
811,12.975999999999999,0.16680928049287
812,12.992,0.16976087925145
813,13.008,0.172398491235854
814,13.024000000000001,0.164870425709108
815,13.04,0.119088777854085
816,13.056,0.12244897959183501
817,13.072000000000001,0.162384978280162
818,13.088,0.145822848515347
819,13.104000000000001,0.152450820289929
820,13.12,0.16775582378718804
821,13.136,0.158594541252242
822,13.152000000000001,0.16479877738155801
823,13.168,0.14108595638499802
824,13.184000000000001,0.139672990899275
825,13.2,0.163006974941874
826,13.216,0.180564878401405
827,13.232000000000001,0.126090068120976
828,13.248,0.18585337183451
829,13.264000000000001,0.18295418135213098
830,13.28,0.154537262077064
831,13.296,0.146651864287456
832,13.312000000000001,0.15426411528466902
833,13.328,0.159232588134134
834,13.344000000000001,0.176407506702413
835,13.36,0.15110477548110998
836,13.376,0.17959319588201103
837,13.392000000000001,0.13857467650939
838,13.408,0.142652510953824
839,13.424000000000001,0.15926479641192198
840,13.44,0.198055385301167
841,13.456,0.184833852395781
842,13.472000000000001,0.18177042290517498
843,13.488,0.18170266836086602
844,13.504000000000001,0.18182598249527898
845,13.52,0.15877277663810802
846,13.536,0.11094772222556
847,13.552,0.15072186467211401
848,13.568,0.14933004231311803
849,13.584000000000001,0.11645101663585801
850,13.6,0.101804511278198
851,13.616,0.16377895312784302
852,13.632,0.19175343855357396
853,13.648,0.17330830538203199
854,13.664000000000001,0.177840188439938
855,13.68,0.17221516831314904
856,13.696,0.201074443591712
857,13.712,0.15873585922069
858,13.728,0.15076951433047303
859,13.744000000000002,0.119900372028504
860,13.76,0.128517110266159
861,13.776,0.14098191879544103
862,13.792,0.195080523402114
863,13.808,0.147496617050069
864,13.824000000000002,0.155617468362924
865,13.84,0.15647799580238198
866,13.856,0.16157545820876001
867,13.872,0.166750884284991
868,13.888,0.169960474308301
869,13.904000000000002,0.192647353984076
870,13.92,0.130219367183766
871,13.936,0.158839635393195
872,13.952,0.152730037017457
873,13.968,0.119732374675452
874,13.984000000000002,0.17221693625118803
875,14.0,0.15831663326653198
876,14.015999999999998,0.153569203074155
877,14.032,0.178998580985201
878,14.048,0.149207699670318
879,14.064,0.159113452132573
880,14.08,0.137077231061004
881,14.095999999999998,0.138274061178811
882,14.112,0.16899416651935503
883,14.128,0.16032638659168602
884,14.144,0.128612716763009
885,14.16,0.13899331662489497
886,14.175999999999998,0.14976293180278602
887,14.192,0.160747459294065
888,14.208,0.188906811349804
889,14.224,0.158858753082076
890,14.24,0.16220311508915
891,14.255999999999998,0.126611068991661
892,14.272,0.174530920395246
893,14.288,0.18058870326173398
894,14.304,0.137602013886068
895,14.32,0.17550738007380198
